energy,tempo,danceability,playlist_genre,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,track_album_name,playlist_name,track_name,track_album_release_date,instrumentalness,mode,key,duration_ms,acousticness,playlist_subgenre
0.978,141.167,0.526,rock,-5.436,0.0744,0.451,Van Halen,4,0.108,72,1984 (Remastered),Rock Classics,Panama - 2015 Remaster,1/4/1984,4.75E-05,1,8,210227,0.00122,classic
0.842,100.127,0.297,rock,-7.457,0.0848,0.586,Alice In Chains,4,0.0488,72,Dirt (2022 Remaster),Rock Classics,Would? (2022 Remaster),9/29/1992,9.10E-06,1,6,206773,0.000286,classic
0.944,146.347,0.27,rock,-4.199,0.116,0.606,Bruce Springsteen,4,0.0975,70,Born To Run,Rock Classics,Born to Run,8/25/1975,2.05E-05,1,4,269920,0.00501,classic
0.182,136.094,0.349,jazz,-13.507,0.143,0.178,Nat King Cole,3,0.031,69,Unforgettable,Jazz Classics,Unforgettable,1/1/1954,0.0152,1,5,191973,0.92,classic
0.164,58.303,0.136,classical,-18.756,0.109,0.071,"Pyotr Ilyich Tchaikovsky, André Previn, London Symphony Orchestra",4,0.0364,68,Tchaikovsky: Swan Lake,Classical Essentials,"Tchaikovsky: Swan Lake, Op. 20, Act 2: No. 10, Scene. Moderato",1/1/1976,0.916,0,4,166867,0.911,essential
0.00527,170.612,0.184,classical,-37.264,0.173,0.151,"Ludwig van Beethoven, Paul Lewis",3,0.0432,68,"Beethoven: Piano Sonatas, Vol.3",Classical Essentials,"Sonata No. 14 ""Moonlight"" in C-Sharp Minor"", Op. 27 No. 2: I. Adagio sostenuto",9/25/2007,0.887,0,1,315427,0.995,essential
0.449,92.468,0.447,classical,-10.634,0.0697,0.036,"Ludovico Einaudi, Daniel Hope, I Virtuosi Italiani",4,0.0376,75,In A Time Lapse,Classical Essentials,Experience,1/1/2013,0.961,1,2,315427,0.934,essential
0.812,80.09,0.505,hip-hop,-3.986,0.444,0.664,"Tyler, The Creator, GloRilla, Sexyy Red, Lil Wayne",4,0.461,88,CHROMAKOPIA,RapCaviar,"Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)",10/28/2024,0,1,1,255916,0.285,modern
0.507,130.007,0.872,hip-hop,-6.323,0.111,0.506,Gunna,4,0.072,76,HIM ALL ALONG,RapCaviar,HIM ALL ALONG,10/18/2024,0,0,4,158667,0.195,modern
0.802,128.085,0.835,hip-hop,-4.286,0.0882,0.374,BigXthaPlug,4,0.243,71,TAKE CARE,RapCaviar,Leave Me Alone,10/11/2024,7.33E-06,1,7,143778,0.0311,modern
0.533,120.011,0.794,hip-hop,-8.206,0.207,0.15,Future,4,0.0591,73,MIXTAPE PLUTO,RapCaviar,PLUTOSKI,9/20/2024,2.76E-05,1,9,179023,0.14,modern
0.722,119.973,0.769,hip-hop,-5.485,0.111,0.57,"The Weeknd, Playboi Carti",4,0.0507,92,Timeless,RapCaviar,Timeless (with Playboi Carti),9/27/2024,2.56E-06,0,11,256000,0.0584,modern
0.684,166.976,0.832,hip-hop,-4.691,0.229,0.68,"GloRilla, Sexyy Red",4,0.359,78,GLORIOUS,RapCaviar,WHATCHU KNO ABOUT ME (feat. Sexyy Red),10/11/2024,0,1,1,149461,0.00449,modern
0.642,111.907,0.65,hip-hop,-5.332,0.0855,0.186,Lil Baby,4,0.04,70,Insecurities,RapCaviar,Insecurities,11/15/2024,0,1,2,127154,0.00502,modern
0.699,129.054,0.92,hip-hop,-6.635,0.0745,0.484,NLE Choppa,4,0.358,72,SLUT SZN,RapCaviar,Gang Baby,9/27/2024,0,1,11,138180,0.00768,modern
0.628,119.98,0.757,hip-hop,-6.715,0.221,0.321,Don Toliver,4,0.101,85,HARDSTONE PSYCHO,RapCaviar,NEW DROP,6/14/2024,0.0209,0,4,217333,0.189,modern
0.709,78.53,0.749,hip-hop,-6.385,0.329,0.564,Real Boston Richey,4,0.259,73,Help Me,RapCaviar,Help Me,5/31/2024,0,1,6,181166,0.155,modern
0.69,125.951,0.853,hip-hop,-5.858,0.0835,0.471,Drake,4,0.0647,78,No Face,RapCaviar,No Face,8/31/2024,0,1,10,137143,0.0771,modern
0.754,131.001,0.863,hip-hop,-5.851,0.0913,0.301,Future,4,0.0611,77,MIXTAPE PLUTO,RapCaviar,LIL DEMON,9/20/2024,0,1,11,139197,0.00125,modern
0.4,106.682,0.608,hip-hop,-9.519,0.119,0.089,"Luh Tyler, BossMan Dlow",5,0.32,69,Mr. Skii,RapCaviar,2 Slippery (feat. BossMan Dlow),8/22/2024,0.000327,1,1,159228,0.029,modern
0.509,157.94,0.662,hip-hop,-9.159,0.266,0.549,"Lil Yachty, Veeze",4,0.322,70,Sorry Not Sorry,RapCaviar,Sorry Not Sorry,8/16/2024,0,1,1,136709,0.247,modern
0.663,143.082,0.76,hip-hop,-4.763,0.305,0.209,Playboi Carti,4,0.0551,81,ALL RED,RapCaviar,ALL RED,9/13/2024,0,0,9,148053,0.109,modern
0.761,147.216,0.649,hip-hop,-4.204,0.207,0.313,"Lil Tecca, Don Toliver",4,0.152,73,PLAN A,RapCaviar,I CAN’T LET GO,9/20/2024,0,1,8,150204,0.00694,modern
0.663,184.057,0.672,hip-hop,-5.984,0.134,0.381,Lil Uzi Vert,4,0.243,76,Eternal Atake 2,RapCaviar,Chill Bae,11/1/2024,0,1,3,138324,0.112,modern
0.681,114.991,0.884,hip-hop,-5.839,0.277,0.324,BigXthaPlug,4,0.149,69,TAKE CARE,RapCaviar,2AM,10/11/2024,0,1,8,184294,0.0439,modern
0.723,139.942,0.783,hip-hop,-4.881,0.159,0.294,"Drake, Young Thug, 21 Savage",4,0.135,76,100 GIGS,RapCaviar,It's Up (feat. Young Thug & 21 Savage),8/30/2024,0,1,1,278001,0.0264,modern
0.831,139.905,0.652,hip-hop,-5.972,0.269,0.648,BabyChiefDoit,4,0.264,68,The Viper,RapCaviar,The Viper,9/20/2024,0,0,10,150997,0.0111,modern
0.525,75.013,0.776,hip-hop,-6.723,0.108,0.467,Latto,4,0.137,70,Sugar Honey Iced Tea,RapCaviar,Brokey,8/9/2024,0,1,1,217613,0.0366,modern
0.5,63.925,0.427,hip-hop,-8.269,0.127,0.269,Rod Wave,5,0.141,76,Last Lap,RapCaviar,25,10/11/2024,0,1,0,180000,0.286,modern
0.586,125.845,0.731,hip-hop,-7.564,0.0987,0.147,"NLE Choppa, 41, Kyle Richh",4,0.172,77,Or What,RapCaviar,Or What,9/6/2024,0,0,1,199165,0.116,modern
0.552,144.941,0.64,hip-hop,-5.679,0.119,0.112,"Future, Metro Boomin, Travis Scott, Playboi Carti",4,0.129,84,WE DON'T TRUST YOU,RapCaviar,Type Shit,3/22/2024,0,1,2,228267,0.0215,modern
0.472,101.061,0.898,hip-hop,-7.001,0.141,0.214,Kendrick Lamar,4,0.0776,88,Not Like Us,RapCaviar,Not Like Us,5/4/2024,0,1,1,274192,0.0107,modern
0.859,129.77,0.77,hip-hop,-3.382,0.673,0.64,"Tyler, The Creator, ScHoolboy Q, Santigold",4,0.275,85,CHROMAKOPIA,RapCaviar,Thought I Was Dead (feat. ScHoolboy Q & Santigold),10/28/2024,0,0,10,207273,0.362,modern
0.685,121.991,0.731,hip-hop,-4.707,0.0865,0.458,"¥$, Playboi Carti, Don Toliver, Kodak Black",4,0.12,72,FIELD TRIP,RapCaviar,FIELD TRIP,8/3/2024,0,0,11,167229,0.054,modern
0.578,124.005,0.916,hip-hop,-6.275,0.113,0.192,Future,4,0.124,74,MIXTAPE PLUTO,RapCaviar,TEFLON DON,9/20/2024,0.00402,1,11,159894,0.00349,modern
0.574,146.007,0.694,hip-hop,-6.144,0.082,0.286,Drake,4,0.0483,79,100 GIGS,RapCaviar,Circadian Rhythm,8/30/2024,0,0,1,126356,0.193,modern
0.867,131.041,0.902,hip-hop,-3.108,0.142,0.799,BigXthaPlug,4,0.225,68,The Largest,RapCaviar,The Largest,8/9/2024,0,0,10,132338,0.0678,modern
0.692,140.203,0.637,hip-hop,-7.231,0.345,0.427,Lil Uzi Vert,4,0.164,73,Eternal Atake 2,RapCaviar,Light Year (Practice),11/1/2024,0,0,1,164366,0.0153,modern
0.478,104.563,0.675,hip-hop,-10.201,0.127,0.39,"Tee Grizzley, J. Cole",4,0.512,69,Blow for Blow (feat. J. Cole),RapCaviar,Blow for Blow (feat. J. Cole),9/27/2024,7.80E-06,1,1,210286,0.0731,modern
0.878,82.557,0.661,hip-hop,-4.099,0.381,0.514,"Tyler, The Creator",4,0.31,87,CHROMAKOPIA,RapCaviar,Rah Tah Tah,10/28/2024,0,1,1,165413,0.00289,modern
0.396,78.022,0.726,hip-hop,-9.121,0.527,0.413,Juice WRLD,4,0.283,73,The Pre-Party (Extended),RapCaviar,Both Ways,10/14/2024,0,0,5,197428,0.269,modern
0.711,117.038,0.974,hip-hop,-5.206,0.0888,0.328,Doechii,4,0.194,72,Alligator Bites Never Heal,RapCaviar,NISSAN ALTIMA,8/30/2024,3.92E-05,0,11,126832,0.0988,modern
0.527,77.499,0.824,hip-hop,-5.506,0.368,0.212,A$AP Rocky,4,0.118,74,Tailor Swif,RapCaviar,Tailor Swif,8/30/2024,0,1,8,155391,0.149,modern
0.752,158.042,0.638,hip-hop,-6.227,0.17,0.242,Yeat,4,0.0385,72,LYFESTYLE,RapCaviar,GEEK TIMË,10/18/2024,0.734,0,1,170188,0.0066,modern
0.826,108.52,0.654,hip-hop,-2.93,0.131,0.417,50 Cent,5,0.354,71,Get Rich Or Die Tryin',Gangster Rap,Many Men (Wish Death),2/6/2003,0.00146,0,6,256227,0.0153,gangster
0.472,101.061,0.898,hip-hop,-7.001,0.141,0.214,Kendrick Lamar,4,0.0776,88,Not Like Us,Gangster Rap,Not Like Us,5/4/2024,0,1,1,274192,0.0107,gangster
0.764,140.113,0.882,hip-hop,-5.241,0.119,0.886,"Central Cee, Lil Baby",4,0.204,81,BAND4BAND (feat. Lil Baby),Gangster Rap,BAND4BAND (feat. Lil Baby),5/23/2024,0,1,11,140733,0.359,gangster
0.552,144.941,0.64,hip-hop,-5.679,0.119,0.112,"Future, Metro Boomin, Travis Scott, Playboi Carti",4,0.129,84,WE DON'T TRUST YOU,Gangster Rap,Type Shit,3/22/2024,0,1,2,228267,0.0215,gangster
0.632,123.987,0.848,hip-hop,-7.381,0.282,0.253,"41, Kyle Richh, Jenn Carter, TaTa",4,0.277,68,41 World: Not The Album,Gangster Rap,"Bent (with Kyle Richh, Jenn Carter & TaTa)",11/17/2023,0,1,2,171198,0.398,gangster
0.805,142.096,0.548,hip-hop,-5.732,0.408,0.649,Pop Smoke,4,0.351,76,Meet The Woo,Gangster Rap,Dior,7/26/2019,0.000405,1,7,216387,0.212,gangster
0.631,121.854,0.772,hip-hop,-5.082,0.129,0.433,"Offset, Travis Scott",4,0.0431,70,SET IT OFF,Gangster Rap,SAY MY GRACE (feat. Travis Scott),10/13/2023,0,1,10,173253,0.0648,gangster
0.702,125.089,0.871,hip-hop,-8.025,0.0912,0.675,Lil Loaded,4,0.253,69,6locc 6a6y,Gangster Rap,6locc 6a6y,12/6/2019,0,1,5,131286,0.296,gangster
0.57,142.974,0.787,hip-hop,-5.881,0.135,0.733,"Lil Durk, J. Cole",4,0.225,69,All My Life (feat. J. Cole),Gangster Rap,All My Life (feat. J. Cole),5/12/2023,0,1,3,223879,0.0449,gangster
0.583,116.624,0.709,hip-hop,-5.298,0.195,0.533,"Metro Boomin, Future, Chris Brown",4,0.204,79,HEROES & VILLAINS,Gangster Rap,Superhero (Heroes & Villains) [with Future & Chris Brown],12/2/2022,2.97E-06,0,5,182667,0.138,gangster
0.592,159.98,0.82,hip-hop,-7.002,0.121,0.4,King Von,4,0.29,78,Levon James,Gangster Rap,Took Her To The O,3/6/2020,4.71E-06,1,1,196180,0.0149,gangster
0.68,144.006,0.85,hip-hop,-6.18,0.0964,0.694,Central Cee,1,0.338,70,Wild West,Gangster Rap,Loading,3/12/2021,0,0,3,173333,0.732,gangster
0.758,165.409,0.681,hip-hop,-6.524,0.555,0.331,"21 Savage, Travis Scott, Metro Boomin",4,0.188,73,american dream,Gangster Rap,née-nah,1/12/2024,0,1,1,220584,0.00465,gangster
0.413,131.964,0.772,hip-hop,-8.194,0.111,0.211,Chief Keef,4,0.0891,77,Finally Rich,Gangster Rap,Love Sosa,1/1/2012,0,0,0,246213,0.0361,gangster
0.658,151.951,0.752,hip-hop,-6.297,0.0927,0.387,"Future, Lil Uzi Vert",4,0.342,70,Pluto x Baby Pluto,Gangster Rap,Drankin N Smokin,11/13/2020,0,1,0,213520,0.0421,gangster
0.732,142.791,0.548,hip-hop,-5.652,0.269,0.612,Pop Smoke,4,0.336,71,Meet The Woo 2,Gangster Rap,Invincible,2/7/2020,0,0,11,127547,0.125,gangster
0.676,143.477,0.594,hip-hop,-5.808,0.163,0.472,"JACKBOYS, Pop Smoke, Travis Scott",4,0.344,69,JACKBOYS,Gangster Rap,GATTI,12/27/2019,0,1,2,181145,0.135,gangster
0.618,99.7,0.49,hip-hop,-5.655,0.259,0.286,"Pop Smoke, 50 Cent, Roddy Ricch",4,0.104,68,Shoot For The Stars Aim For The Moon,Gangster Rap,The Woo (feat. 50 Cent & Roddy Ricch),7/3/2020,3.77E-06,1,1,201600,0.0221,gangster
0.35,77.528,0.822,hip-hop,-12.207,0.0757,0.346,Polo G,4,0.574,68,Neva Cared,Gangster Rap,Neva Cared,3/11/2018,0,0,1,186000,0.0213,gangster
0.946,150.141,0.804,hip-hop,-5.949,0.359,0.745,Key Glock,4,0.352,70,Yellow Tape,Gangster Rap,Mr. Glock,1/31/2020,0,1,7,146880,0.002,gangster
0.626,143.01,0.819,hip-hop,-4.574,0.167,0.415,"21 Savage, Metro Boomin",4,0.202,78,SAVAGE MODE II,Gangster Rap,Runnin,10/2/2020,0.101,0,10,195906,0.00748,gangster
0.592,188.051,0.696,hip-hop,-6.281,0.127,0.232,King Von,4,0.319,72,Welcome to O'Block,Gangster Rap,Armed & Dangerous,10/30/2020,0,1,1,122680,0.152,gangster
0.547,138.05,0.92,hip-hop,-4.98,0.0998,0.606,Lil Yachty,4,0.272,70,Lil Boat 3.5,Gangster Rap,Coffin,11/27/2020,1.45E-06,0,6,89536,0.0241,gangster
0.395,76.984,0.793,hip-hop,-5.578,0.109,0.128,"Lil Baby, Gunna",4,0.385,69,Street Gossip,Gangster Rap,Ready (feat. Gunna),11/30/2018,1.40E-05,1,1,213287,0.277,gangster
0.774,130.007,0.867,hip-hop,-5.791,0.157,0.549,Key Glock,4,0.315,69,Glock Bond,Gangster Rap,Russian Cream,2/2/2018,0,0,11,142498,0.11,gangster
0.449,136.006,0.578,hip-hop,-6.349,0.119,0.1,"Drake, Lil Baby",4,0.286,73,Scary Hours 2,Gangster Rap,Wants and Needs (feat. Lil Baby),3/5/2021,2.17E-06,1,1,192956,0.0618,gangster
0.673,165.921,0.529,hip-hop,-4.711,0.093,0.366,"Drake, 21 Savage",4,0.175,80,"Honestly, Nevermind",Gangster Rap,Jimmy Cooks (feat. 21 Savage),6/17/2022,2.41E-06,1,0,218365,0.000307,gangster
0.73,156.953,0.729,hip-hop,-5.14,0.118,0.41,King Von,4,0.261,75,"Grandson, Vol. 1",Gangster Rap,"Crazy Story, Pt. 3",9/20/2019,4.33E-05,0,11,191399,0.00165,gangster
0.487,127.05,0.964,hip-hop,-6.071,0.115,0.108,Lil Baby,4,0.421,77,Street Gossip,Gangster Rap,Pure Cocaine,11/30/2018,6.07E-06,0,10,154024,0.00127,gangster
0.732,149.012,0.841,hip-hop,-5.186,0.136,0.576,Key Glock,4,0.19,73,Yellow Tape 2,Gangster Rap,Ambition For Cash,11/5/2021,2.18E-05,0,7,143480,0.0115,gangster
0.611,134.093,0.711,hip-hop,-5.453,0.23,0.144,"Baby Keem, Kendrick Lamar",4,0.33,79,The Melodic Blue,Gangster Rap,family ties (with Kendrick Lamar),9/10/2021,0,1,1,252262,0.00588,gangster
0.733,130.029,0.847,hip-hop,-6.439,0.151,0.202,"21 Savage, Metro Boomin",4,0.16,80,SAVAGE MODE II,Gangster Rap,Glock In My Lap,10/2/2020,1.04E-05,0,10,193591,0.00574,gangster
0.48,143.029,0.846,hip-hop,-8.618,0.0989,0.419,"Lil Durk, Lil Baby, Polo G",4,0.359,68,Just Cause Y'all Waited 2,Gangster Rap,3 Headed Goat (feat. Lil Baby & Polo G),5/8/2020,0,0,8,169532,0.269,gangster
0.575,120.031,0.88,hip-hop,-6.091,0.109,0.671,"Lil Tjay, Offset, Moneybagg Yo",4,0.163,71,Destined 2 Win,Gangster Rap,Run It Up (feat. Offset & Moneybagg Yo),4/2/2021,0,1,6,232048,0.415,gangster
0.727,150.062,0.477,hip-hop,-4.053,0.108,0.227,"DJ Khaled, Lil Baby, Lil Durk",4,0.286,70,KHALED KHALED,Gangster Rap,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),4/30/2021,0,1,2,236524,0.000866,gangster
0.495,137.027,0.853,hip-hop,-14.63,0.0844,0.0774,Drake,4,0.14,68,"Honestly, Nevermind",Gangster Rap,Sticky,6/17/2022,0.000217,1,6,243228,0.0917,gangster
0.434,150.062,0.833,hip-hop,-8.795,0.165,0.281,Future,4,0.431,81,FUTURE,Gangster Rap,Mask Off,6/30/2017,0.0219,1,2,204600,0.0102,gangster
0.564,77.972,0.856,hip-hop,-6.295,0.134,0.483,Lil Baby,4,0.392,70,On Me,Gangster Rap,On Me,12/4/2020,0,0,6,135960,0.00327,gangster
0.67,139.956,0.79,hip-hop,-5.527,0.119,0.408,Kendrick Lamar,4,0.105,75,Mr. Morale & The Big Steppers,Gangster Rap,N95,5/13/2022,2.32E-06,1,1,195950,0.377,gangster
0.733,97.974,0.825,hip-hop,-5.625,0.112,0.62,"21 Savage, Metro Boomin, Young Thug",4,0.0969,75,SAVAGE MODE II,Gangster Rap,Rich Nigga Shit (feat. Young Thug),10/2/2020,0,0,1,190331,0.349,gangster
0.567,75.965,0.574,hip-hop,-7.126,0.258,0.526,"JID, 21 Savage, Baby Tate",4,0.465,78,The Forever Story (Extended Version),Gangster Rap,Surround Sound (feat. 21 Savage & Baby Tate),10/31/2022,0,0,7,229938,0.164,gangster
0.434,150.062,0.833,hip-hop,-8.795,0.165,0.281,Future,4,0.431,81,FUTURE,Trap,Mask Off,6/30/2017,0.0219,1,2,204600,0.0102,trap
0.665,94.329,0.583,hip-hop,-3.885,0.112,0.463,"Matuê, Veigh",4,0.18,75,333,Trap,Imagina esse Cenário,9/9/2024,0,1,1,155368,0.314,trap
0.346,119.957,0.963,hip-hop,-9.309,0.108,0.562,"Lil Baby, Drake",4,0.53,75,Harder Than Ever,Trap,Yes Indeed,5/18/2018,0,0,5,142273,0.0355,trap
0.577,148.107,0.797,hip-hop,-5.617,0.301,0.17,"Duki, Wiz Khalifa, Arcángel",4,0.195,72,AMERI,Trap,Wake Up & Bake Up,10/31/2024,0,1,1,206031,0.0174,trap
0.59,119.97,0.88,hip-hop,-4.709,0.184,0.723,"Teto, Matuê",4,0.204,68,M4,Trap,M4,1/20/2021,0,0,8,170000,0.08,trap
0.631,129.902,0.807,hip-hop,-4.883,0.117,0.126,"Trap Capos, Noriel, Anuel AA, Baby Rasta",4,0.111,70,Trap Capos: Season 1,Trap,Diablita (feat. Anuel AA & Baby Rasta),10/7/2016,0,1,8,213613,0.407,trap
0.413,131.964,0.772,hip-hop,-8.194,0.111,0.211,Chief Keef,4,0.0891,77,Finally Rich,Trap,Love Sosa,1/1/2012,0,0,0,246213,0.0361,trap
0.822,165.946,0.513,hip-hop,-4.51,0.11,0.768,"Night Skinny, Nerissima Serpe, Papa V",4,0.383,69,Containers,Trap,Tessera sanitaria (feat. Nerissima Serpe & Papa V),10/10/2024,0,1,1,204668,0.14,trap
0.666,127.079,0.926,hip-hop,-5.314,0.123,0.168,"Migos, Lil Uzi Vert",4,0.244,70,Culture,Trap,Bad and Boujee (feat. Lil Uzi Vert),1/27/2017,0,1,11,343150,0.0611,trap
0.575,145.95,0.713,hip-hop,-6.706,0.169,0.189,"Young Stoner Life, Young Thug, Meek Mill, T-Shyne",4,0.0501,72,Slime Language 2,Trap,That Go! (feat. T-Shyne),4/16/2021,0,1,1,226400,0.00669,trap
0.586,124.041,0.808,hip-hop,-7.242,0.14,0.568,"Arcángel, Bad Bunny",4,0.169,68,Me Acostumbre (feat. Bad Bunny),Trap,Me Acostumbre (feat. Bad Bunny),4/11/2017,0,0,10,263288,0.641,trap
0.676,162.012,0.814,hip-hop,-4.67,0.119,0.312,"Future, Metro Boomin, Kendrick Lamar",4,0.231,83,WE DON'T TRUST YOU,Trap,Like That,3/22/2024,1.28E-05,0,11,267707,0.00709,trap
0.928,109.966,0.616,hip-hop,-2.34,0.156,0.23,Matuê,4,0.043,70,333,Trap,Castlevania,9/9/2024,0,0,9,230182,0.0168,trap
0.542,135.14,0.926,hip-hop,-5.064,0.0877,0.564,"Lil Baby, 42 Dugg",4,0.293,70,My Turn (Deluxe),Trap,We Paid (feat. 42 Dugg),5/1/2020,0,1,1,181929,0.135,trap
0.637,135.055,0.851,hip-hop,-6.149,0.227,0.616,"Duki, Headie One",4,0.104,73,AMERI,Trap,Brindis,10/31/2024,0,1,0,179556,0.225,trap
0.718,128.14,0.76,hip-hop,-3.017,0.0982,0.557,"Bad Bunny, Bryant Myers",4,0.232,72,Pa Ti,Trap,Pa Ti,1/2/2017,0,1,1,191295,0.348,trap
0.748,115.01,0.752,hip-hop,-3.755,0.105,0.497,"Trap Capos, Noriel, Bad Bunny, Almighty",4,0.0895,70,Amigos y Enemigos (Remix),Trap,Amigos y Enemigos (feat. Bad Bunny & Almighty) - Remix,2/6/2017,0,1,6,295304,0.289,trap
0.536,119.967,0.689,hip-hop,-8.861,0.169,0.349,"Lary Over, Anuel, Bryant Myers, Almighty, Brytiago",4,0.174,69,Tu Me Enamoraste (Remix),Trap,Tu Me Enamoraste - Remix,4/2/2016,0,1,8,341135,0.25,trap
0.531,118.96,0.566,hip-hop,-6.635,0.179,0.367,"Paulo Londra, Lenny Tavárez",4,0.0716,73,Homerun,Trap,Nena Maldición (feat. Lenny Tavárez),5/23/2019,0,1,6,227518,0.192,trap
0.657,124.992,0.883,hip-hop,-5.748,0.128,0.284,Future,4,0.305,77,I NEVER LIKED YOU,Trap,PUFFIN ON ZOOTIEZ,4/29/2022,0,1,8,172933,0.0603,trap
0.88,92.055,0.753,hip-hop,-3.165,0.146,0.582,Matuê,4,0.081,73,333,Trap,1993,9/9/2024,0,1,11,127826,0.455,trap
0.496,86.003,0.889,hip-hop,-6.365,0.252,0.544,"Meek Mill, Drake",4,0.0905,74,Championships,Trap,Going Bad (feat. Drake),11/30/2018,0,0,4,180522,0.259,trap
0.708,96.914,0.712,hip-hop,-5.715,0.29,0.634,"Duki, YSY A",4,0.247,71,AMERI,Trap,Un Día Más,10/31/2024,0,0,10,165773,0.404,trap
0.696,120.146,0.744,hip-hop,-5.015,0.0808,0.406,"Trap Capos, Noriel, Bad Bunny, Arcángel",4,0.117,69,Trap Capos II,Trap,De las 2 (feat. Bad Bunny & Arcángel),4/13/2018,0,0,8,260493,0.71,trap
0.629,140.101,0.523,hip-hop,-4.058,0.323,0.209,"Bryant Myers, Bad Bunny",4,0.0549,68,Un Ratito Mas,Trap,Un Ratito Mas,6/5/2017,0,1,1,283121,0.156,trap
0.735,99.827,0.697,hip-hop,-4.16,0.099,0.403,"Lazza, Lil Baby",3,0.0497,73,LOCURA,Trap,CANZONE D'ODIO (feat. Lil Baby),9/19/2024,0,0,10,162970,0.172,trap
0.671,147.037,0.607,hip-hop,-6.934,0.128,0.316,"Filipe Ret, Dallass, Hunter",4,0.0863,68,Deus Perdoa,Trap,Deus Perdoa,3/21/2023,1.31E-06,0,4,137143,0.403,trap
0.486,110.964,0.784,hip-hop,-6.497,0.101,0.0894,Future,4,0.0475,80,HNDRXX,Trap,Solo,7/27/2017,0.497,0,5,265996,0.0538,trap
0.583,116.624,0.709,hip-hop,-5.298,0.195,0.533,"Metro Boomin, Future, Chris Brown",4,0.204,79,HEROES & VILLAINS,Trap,Superhero (Heroes & Villains) [with Future & Chris Brown],12/2/2022,2.97E-06,0,5,182667,0.138,trap
0.385,129.958,0.69,hip-hop,-8.444,0.236,0.19,"KHEA, Omar Varela, Asan",4,0.0817,68,Cómo Le Digo,Trap,Cómo Le Digo,4/10/2018,0,1,0,226101,0.181,trap
0.411,172.445,0.722,hip-hop,-9.963,0.0976,0.503,"KayBlack, Wall Hein, AMUSIK",3,0.387,70,Maturidade,Trap,Maturidade,9/8/2022,0,0,2,142026,0.509,trap
0.484,133.03,0.93,hip-hop,-5.486,0.0922,0.747,"WIU, Teto",4,0.259,70,Problemas de um Milionário,Trap,Problemas de um Milionário,4/10/2024,6.84E-05,1,2,144361,0.355,trap
0.6,113.903,0.883,hip-hop,-7.188,0.0931,0.691,Bad Bunny,4,0.37,72,EL ÚLTIMO TOUR DEL MUNDO,Trap,BOOKER T,11/27/2020,7.94E-06,1,7,156430,0.114,trap
0.73,155.008,0.834,hip-hop,-3.714,0.124,0.446,Travis Scott,4,0.222,81,ASTROWORLD,Trap,SICKO MODE,8/3/2018,0,1,8,312820,0.00513,trap
0.668,87.973,0.573,hip-hop,-4.356,0.109,0.145,"Metro Boomin, Future, Don Toliver",4,0.0467,82,HEROES & VILLAINS,Trap,Too Many Nights (feat. Don Toliver & with Future),12/2/2022,4.01E-05,0,7,199920,0.189,trap
0.603,135.993,0.735,hip-hop,-9.474,0.0844,0.429,"Revol, Ozuna, Cosculluela, Arcángel, Brytiago",4,0.203,71,Me Ama Me Odia,Trap,Me Ama Me Odia,9/1/2016,3.56E-05,0,6,326937,0.226,trap
0.637,171.264,0.567,afrobeats,-4.032,0.235,0.882,Youka,3,0.298,68,VENIN,Afro Hits,Hm Hm hm,7/5/2024,0.0346,0,9,131765,0.499,nigerian
0.874,118.079,0.774,afrobeats,-5.641,0.413,0.927,Wizkid,4,0.0488,75,Kese (Dance),Afro Hits,Kese (Dance),11/15/2024,0.34,0,5,174053,0.142,nigerian
0.792,113.981,0.749,afrobeats,-4.621,0.0712,0.903,"Davido, YG Marley",4,0.0402,76,Awuke,Afro Hits,Awuke,10/31/2024,1.63E-05,1,5,172632,0.308,nigerian
0.812,100.049,0.455,afrobeats,-3.455,0.199,0.823,"Darkoo, Rema",4,0.211,68,Favourite Girl (with Rema),Afro Hits,Favourite Girl (with Rema),8/8/2024,0,1,8,184249,0.372,nigerian
0.648,93.2,0.737,afrobeats,-5.493,0.105,0.746,"Wizkid, Brent Faiyaz",4,0.138,77,Piece of My Heart (feat. Brent Faiyaz),Afro Hits,Piece of My Heart (feat. Brent Faiyaz),10/18/2024,6.92E-06,1,1,259354,0.252,nigerian
0.814,93.482,0.683,afrobeats,-3.505,0.0858,0.758,Tyla,4,0.0466,78,TYLA +,Afro Hits,PUSH 2 START,10/11/2024,0.00826,1,2,156826,0.277,nigerian
0.683,145.379,0.501,afrobeats,-7.881,0.0685,0.623,"Bnxn, Rema",5,0.211,71,Fi Kan We Kan,Afro Hits,Fi Kan We Kan,10/15/2024,9.25E-05,0,6,161379,0.109,nigerian
0.634,101.837,0.502,afrobeats,-3.367,0.188,0.645,"Asake, Wizkid",3,0.144,72,Lungu Boy,Afro Hits,MMS,8/8/2024,0.0341,0,8,219628,0.677,nigerian
0.651,112.648,0.694,latin,-6.968,0.0787,0.471,"Oscar Maydon, Fuerza Regida",3,0.0784,93,Tu Boda,Viva Latino,Tu Boda,9/26/2024,1.36E-05,1,6,225881,0.496,modern
0.581,99.973,0.805,latin,-5.091,0.0933,0.528,"Cris Mj, FloyyMenor, LOUKI",4,0.0601,86,MJ,Viva Latino,Después De La 1,9/12/2024,0.0202,0,6,177600,0.0303,modern
